timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-08-26T16:05:03,codecarbon,ffb9abb6-8840-4bb3-a09a-cc789cd74363,7.267956458003027,9.1642815957104e-07,1.2609158638559613e-07,5.085500000000001,0.0499,6.0,1.245569619115207e-06,5.6447092532561026e-08,1.4690092366557414e-06,2.7710259483035096e-06,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:05:12,codecarbon,28c0bdae-b413-4edc-ba5e-1e8af2321971,7.218632250005612,9.298991694832752e-07,1.2881930222758644e-07,5.5994,0.0431,6.0,1.3342521206447065e-06,4.8293320528161224e-08,1.4292131249870483e-06,2.811758566159916e-06,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:05:20,codecarbon,8057a657-9bf7-4aff-b0b4-6a4d88d6b00d,7.197793291998096,8.720673361512172e-07,1.2115759660960376e-07,5.254199999999999,0.066,6.0,1.197061466995903e-06,7.339944868688083e-08,1.3664301399937055e-06,2.636891055676489e-06,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:05:28,codecarbon,da5b410b-fb3a-49ed-8418-ca98f7b8bd94,7.203270917001646,1.1208402085418066e-06,1.5560156232584893e-07,7.7801,0.1867,6.0,1.7967795167709424e-06,2.071215917582296e-07,1.385210486672198e-06,3.38911159520137e-06,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:05:39,codecarbon,ab9c052e-8e08-4a84-9a06-546d4fa36e8d,7.261248416994931,1.087070991720055e-06,1.4970855275736998e-07,6.1976,0.216,6.0,1.5468468608012058e-06,2.431064249994234e-07,1.4970495133214477e-06,3.2870027991220766e-06,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:05:49,codecarbon,7fb7d5dc-75fa-4c0f-ad3d-1a4f1204cb26,7.246828832983738,9.035788577790284e-07,1.246861045850034e-07,5.2481,0.0553,6.0,1.245951603209739e-06,6.228417110385798e-08,1.4239374299844106e-06,2.732173204298007e-06,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:05:57,codecarbon,151305af-c55f-40ec-9798-7684c9161c1c,7.225327083986485,9.19814425288849e-07,1.2730419185138854e-07,5.446799999999999,0.0723,6.0,1.2850702704468564e-06,8.108856123870647e-08,1.415106250011983e-06,2.781265081697546e-06,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:06:05,codecarbon,3064a53a-af40-4c95-834f-55eecec95747,7.215430791984545,8.964392090655022e-07,1.2423918057135768e-07,5.5313,0.0344,6.0,1.282142856142875e-06,3.8206046663742104e-08,1.3902359733280417e-06,2.710584876134659e-06,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:06:16,codecarbon,59ffaf03-0633-4f56-9bc8-98e7a072fb87,7.233862374996534,8.78016665747464e-07,1.213759151379881e-07,5.1794,0.0291999999999999,6.0,1.215094433620745e-06,3.2718323549029375e-08,1.407067430021319e-06,2.654880187191093e-06,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:06:25,codecarbon,2550042e-a0de-43a9-bce1-0f7e85c3c0b0,7.278496124985395,9.244354094401804e-07,1.2700912297896364e-07,5.2112,0.0462,6.0,1.2752060315589704e-06,5.2247256484241616e-08,1.4677843749814202e-06,2.7952376630246324e-06,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:06:33,codecarbon,55d4938a-1f96-417f-b86e-22ad2579c592,7.195590291987173,1.009478742008554e-06,1.4029130356861534e-07,6.207300000000001,0.0888,6.0,1.5019916610000291e-06,9.907170465524544e-08,1.4513218749683195e-06,3.0523852406235946e-06,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:06:41,codecarbon,b47e3ead-af29-4115-8337-b833f9766525,7.250390917004552,9.674349757598571e-07,1.334321123969887e-07,5.4804,0.1226,6.0,1.3307497765404504e-06,1.3810955982686657e-07,1.4563971533304236e-06,2.92525648969774e-06,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:06:53,codecarbon,26b5dca3-f4da-4d21-b8df-3fae79e79a7c,7.209787500003586,9.16559704411555e-07,1.271271454825956e-07,5.2726,0.0642,6.0,1.2629513703064908e-06,7.174413829107167e-08,1.4367281950156515e-06,2.771423703613214e-06,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:07:03,codecarbon,7244dfa8-35a3-4ff8-9398-88d0415cea07,7.261118750000605,9.133568808116332e-07,1.2578734934083773e-07,5.3563,0.0341,6.0,1.2846867950286672e-06,3.8539396913563705e-08,1.4385130566370209e-06,2.761739248579252e-06,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
2024-08-26T16:07:11,codecarbon,27427b7a-63f0-4c5f-9918-db87b1dcb84a,7.269084291998297,9.445070685660533e-07,1.2993480755282383e-07,5.2143999999999995,0.0987,6.0,1.276257834447936e-06,1.1166348876621971e-07,1.468007500031187e-06,2.8559288232453428e-06,Italy,ITA,lombardy,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.6.0,8,Apple M1 Pro,1,Apple M1 Pro,9.1922,45.4722,16.0,machine,N,1.0
