timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,algorithm,dataset,language,pue
2024-08-25T17:08:30,codecarbon,b980577d-f871-4d68-9988-171f7cb44e6b,0.0655379295349121,1.8718919502814613e-07,2.8561963485347867e-06,42.5,0.0,3.0,7.730980714162191e-07,0.0,5.4455002148946126e-08,8.275530735651652e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,XGBoost,breastCancer,python,
2024-08-25T17:08:33,codecarbon,7e142df8-40ce-4584-a2f8-efc13aae5c29,0.0545029640197753,1.5563131719364066e-07,2.8554652025378416e-06,42.5,0.0,3.0,6.427875823444792e-07,0.0,4.5249859491984055e-08,6.880374418364632e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,XGBoost,breastCancer,python,
2024-08-25T17:08:37,codecarbon,b47e96f2-d9ef-47a0-9806-e52940eec056,0.0547399520874023,1.562204202102291e-07,2.8538647597059385e-06,42.5,0.0,3.0,6.453601850403681e-07,0.0,4.5281648635864254e-08,6.906418336762324e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,XGBoost,breastCancer,python,
2024-08-25T17:08:40,codecarbon,e8e42002-91d9-4ca6-bf11-742ba608ba2b,0.0549249649047851,1.5683870498591e-07,2.855508515258896e-06,42.5,0.0,3.0,6.477695372369555e-07,0.0,4.560569922129313e-08,6.933752364582486e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,XGBoost,breastCancer,python,
2024-08-25T17:08:44,codecarbon,61b198f8-224c-4cbf-a420-0642d12097d3,0.0555739402770996,1.5871494378990598e-07,2.855923891639329e-06,42.5,0.0,3.0,6.555183066262139e-07,0.0,4.6151677767435714e-08,7.016699843936496e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,XGBoost,breastCancer,python,
2024-08-25T17:08:47,codecarbon,1ca86a4a-bc73-4e9f-a98e-d23f5a0f9a82,0.0541968345642089,1.5478424473020765e-07,2.855964669796888e-06,42.5,0.0,3.0,6.392833259370592e-07,0.0,4.5009255409240734e-08,6.842925813462999e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,XGBoost,breastCancer,python,
2024-08-25T17:08:51,codecarbon,f6787327-9669-4de9-b8ae-c3e625d95758,0.0560500621795654,1.6007914608637493e-07,2.8560030062684946e-06,42.5,0.0,3.0,6.611476341883342e-07,0.0,4.655341307322185e-08,7.07701047261556e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,XGBoost,breastCancer,python,
2024-08-25T17:08:55,codecarbon,8e59bcae-09bf-4f2d-80a5-5b2f46b7c02a,0.0548639297485351,1.5669115584002604e-07,2.855995852980429e-06,42.5,0.0,3.0,6.471587551964654e-07,0.0,4.5564174652099616e-08,6.92722929848565e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,XGBoost,breastCancer,python,
2024-08-25T17:08:58,codecarbon,c13028a0-5c40-487c-a72b-abc5462f1741,0.0538198947906494,1.5370105168832677e-07,2.855840805453052e-06,42.5,0.0,3.0,6.348164545165169e-07,0.0,4.4687390327453614e-08,6.795038448439705e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,XGBoost,breastCancer,python,
2024-08-25T17:09:02,codecarbon,8bb0d94c-516e-4dc4-88d8-e0f0ec3bd93b,0.0544140338897705,1.5539350383347938e-07,2.855761514543629e-06,42.5,0.0,3.0,6.41796820693546e-07,0.0,4.51892614364624e-08,6.869860821300084e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,XGBoost,breastCancer,python,
2024-08-25T17:09:06,codecarbon,ee884a15-5482-465c-b0d6-a9a11cd0a7d9,0.0154712200164794,4.406744481338397e-08,2.8483496948815025e-06,42.5,0.0,3.0,1.8210030264324617e-07,0.0,1.2719432512919109e-08,1.9481973515616525e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,decisionTree,breastCancer,python,
2024-08-25T17:09:09,codecarbon,2b58a89c-4924-4d23-a68e-4079bd1969ae,0.0125820636749267,3.5668521088361745e-08,2.8348704958027784e-06,42.5,0.0,3.0,1.4747430880864464e-07,0.0,1.021424929300944e-08,1.576885581016541e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,decisionTree,breastCancer,python,
2024-08-25T17:09:13,codecarbon,d4657643-ee3e-4849-9287-6f1ccf32423b,0.0124340057373046,3.5249699927833354e-08,2.834943193091562e-06,42.5,0.0,3.0,1.457629932297601e-07,0.0,1.0073979695638022e-08,1.558369729253981e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,decisionTree,breastCancer,python,
2024-08-25T17:09:16,codecarbon,c664a37a-8cea-468f-b9c5-19d9aeffd3ee,0.0078809261322021,2.2207977805667453e-08,2.817940104136204e-06,42.5,0.0,3.0,9.185936715867784e-08,0.0,6.320873896280924e-09,9.818024105495876e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,decisionTree,breastCancer,python,
2024-08-25T17:09:20,codecarbon,aa882bc4-a9fe-4b7a-8993-7a4bddcfa784,0.014639139175415,4.150275318463644e-08,2.835054212363534e-06,42.5,0.0,3.0,1.7166634400685628e-07,0.0,1.1815031369527181e-08,1.834813753763835e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,decisionTree,breastCancer,python,
2024-08-25T17:09:24,codecarbon,a6d4d656-dcec-4a80-8c6a-c3b64582cccb,0.0134379863739013,3.810432162099415e-08,2.8355678120792405e-06,42.5,0.0,3.0,1.5757050779130725e-07,0.0,1.0886589686075849e-08,1.684570974773831e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,decisionTree,breastCancer,python,
2024-08-25T17:09:29,codecarbon,fb53d175-fa17-4709-9ff3-488aad780928,0.0127317905426025,3.6071964899963807e-08,2.8332201020164004e-06,42.5,0.0,3.0,1.491490337583754e-07,0.0,1.0323127110799154e-08,1.594721608691746e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,decisionTree,breastCancer,python,
2024-08-25T17:09:32,codecarbon,459c4bec-4fe1-49ef-bbbf-67b976904b3a,0.0126760005950927,3.5934040641254865e-08,2.834809005544376e-06,42.5,0.0,3.0,1.4857484234703914e-07,0.0,1.0287563006083173e-08,1.5886240535312234e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,decisionTree,breastCancer,python,
2024-08-25T17:09:36,codecarbon,5fa43533-b4c4-4ce3-ae96-2fc6955f0331,0.0126781463623046,3.589035039464633e-08,2.8308831093287702e-06,42.5,0.0,3.0,1.4842003583908084e-07,0.0,1.024921735127767e-08,1.586692531903585e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,decisionTree,breastCancer,python,
2024-08-25T17:09:39,codecarbon,885149e1-7171-471b-b124-da99ca892a02,0.0134062767028808,3.793564266443253e-08,2.8296926510759385e-06,42.5,0.0,3.0,1.568386952082316e-07,0.0,1.0872681935628256e-08,1.677113771438599e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,decisionTree,breastCancer,python,
2024-08-25T17:09:43,codecarbon,49bd4e15-369d-4c07-bfbf-7e036c58c779,0.1205828189849853,3.445455316894585e-07,2.857335187464479e-06,42.5,0.0,3.0,1.4229110545582242e-06,0.0,1.0030567646026612e-07,1.5232167310184902e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,randomForest,breastCancer,python,
2024-08-25T17:09:47,codecarbon,5a593793-8f3b-4918-80ff-a6dee76ba667,0.1532402038574218,4.3789693789084766e-07,2.857585195450906e-06,42.5,0.0,3.0,1.8083989620208745e-06,0.0,1.2751917044321698e-07,1.935918132464091e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,randomForest,breastCancer,python,
2024-08-25T17:09:50,codecarbon,489d5c2a-44b6-4aac-9545-8fd293d6dd56,0.1205220222473144,3.44372560857137e-07,2.8573413757568324e-06,42.5,0.0,3.0,1.422204573949178e-06,0.0,1.002474625905355e-07,1.5224520365397134e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,randomForest,breastCancer,python,
2024-08-25T17:09:54,codecarbon,dc03e691-a449-4d0d-8824-3921b2a443e2,0.1203300952911377,3.438334772931206e-07,2.8574188066685917e-06,42.5,0.0,3.0,1.4199697309070165e-06,0.0,1.0009904702504477e-07,1.5200687779320613e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,randomForest,breastCancer,python,
2024-08-25T17:09:58,codecarbon,d34c29e8-9d95-415b-8d26-431df034da94,0.1124210357666015,3.212172844282786e-07,2.857270280760987e-06,42.5,0.0,3.0,1.3265679279963176e-06,0.0,9.35159126917521e-08,1.4200838406880696e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,randomForest,breastCancer,python,
2024-08-25T17:10:02,codecarbon,2731f165-e977-4155-a5df-c7e9507903f6,0.1035892963409423,2.959732951296701e-07,2.857180283912116e-06,42.5,0.0,3.0,1.2223240402009754e-06,0.0,8.61575206120809e-08,1.3084815608130562e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,randomForest,breastCancer,python,
2024-08-25T17:10:06,codecarbon,d213e106-0bff-40e6-8c7c-e85c30e231e8,0.1102547645568847,3.150188795581129e-07,2.8571906241347263e-06,42.5,0.0,3.0,1.300968560907576e-06,0.0,9.171247482299805e-08,1.392681035730574e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,randomForest,breastCancer,python,
2024-08-25T17:10:09,codecarbon,b665b9df-e12c-4c17-985e-b80735b1da90,0.111940860748291,3.198442512041993e-07,2.857260959636513e-06,42.5,0.0,3.0,1.3208963804774815e-06,0.0,9.311735630035401e-08,1.4140137367778354e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,randomForest,breastCancer,python,
2024-08-25T17:10:13,codecarbon,904e0409-39a4-4238-a95e-1ddb161268e9,0.1114211082458496,3.183528955344359e-07,2.8572045328430344e-06,42.5,0.0,3.0,1.314737896124522e-06,0.0,9.268263975779217e-08,1.407420535882314e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,randomForest,breastCancer,python,
2024-08-25T17:10:17,codecarbon,c114ab32-33d4-4ee3-ad01-1add2365ca16,0.1114790439605712,3.185522393066353e-07,2.8575078148257457e-06,42.5,0.0,3.0,1.315576665931278e-06,0.0,9.272515773773193e-08,1.4083018236690098e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,randomForest,breastCancer,python,
2024-08-25T17:10:20,codecarbon,7a0fa6e4-e8a8-48d1-80f3-85492e3d956e,0.0355660915374755,1.014252484258016e-07,2.8517400715490755e-06,42.5,0.0,3.0,4.190246264139811e-07,0.0,2.9370784759521483e-08,4.483954111735026e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,KNN,breastCancer,python,
2024-08-25T17:10:24,codecarbon,7c4b90ae-89c2-41c7-beab-9670ca51fccd,0.0408008098602294,1.1646097752398917e-07,2.854379065585884e-06,42.5,0.0,3.0,4.810401135020786e-07,0.0,3.3827424049377453e-08,5.14867537551456e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,KNN,breastCancer,python,
2024-08-25T17:10:27,codecarbon,96eb9e54-534f-4487-9e79-ad1eebf090f2,0.0197021961212158,5.563905342923272e-08,2.824002618130432e-06,42.5,0.0,3.0,2.298904789818658e-07,0.0,1.6086697578430177e-08,2.45977176560296e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,KNN,breastCancer,python,
2024-08-25T17:10:31,codecarbon,582eb589-5403-42dd-9540-6faf0334339e,0.0265660285949707,7.578116342809466e-08,2.852558979871046e-06,42.5,0.0,3.0,3.130469057295058e-07,0.0,2.197742462158203e-08,3.350243303510879e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,KNN,breastCancer,python,
2024-08-25T17:10:35,codecarbon,1a876d8a-ed0d-4cd7-88cf-4c43814da8ad,0.0234811305999755,6.687927380906211e-08,2.84821352721115e-06,42.5,0.0,3.0,2.76298655403985e-07,0.0,1.93709135055542e-08,2.956695689095392e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,KNN,breastCancer,python,
2024-08-25T17:10:38,codecarbon,f4bd0348-c30a-4d93-ad38-a4d5bad2a652,0.0209438800811767,5.9376033845345184e-08,2.835006389227237e-06,42.5,0.0,3.0,2.460156877835592e-07,0.0,1.6482472419738773e-08,2.62498160203298e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,KNN,breastCancer,python,
2024-08-25T17:10:42,codecarbon,c3bfb361-ecad-4cab-87be-d875a11c86c3,0.0243620872497558,6.905088055147065e-08,2.8343581501688708e-06,42.5,0.0,3.0,2.859782841470507e-07,0.0,1.9291838010152186e-08,3.052701221572028e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,KNN,breastCancer,python,
2024-08-25T17:10:45,codecarbon,dbee5057-47da-43cb-be2b-7ec81cf19a98,0.0171091556549072,4.872604749997457e-08,2.847951616244664e-06,42.5,0.0,3.0,2.0132164160410565e-07,0.0,1.4093518257141113e-08,2.154151598612468e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,KNN,breastCancer,python,
2024-08-25T17:10:49,codecarbon,d56abf10-1932-4c3b-809c-91619dd4bd34,0.0151128768920898,4.30325035405159e-08,2.847406476462422e-06,42.5,0.0,3.0,1.778135697046916e-07,0.0,1.2430747350056968e-08,1.9024431705474853e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,KNN,breastCancer,python,
2024-08-25T17:10:52,codecarbon,a56410a8-0341-4121-8fff-b132ee197c6e,0.0236358642578125,6.737848712060189e-08,2.8506885293323205e-06,42.5,0.0,3.0,2.78361803955502e-07,0.0,1.951475938161214e-08,2.978765633371142e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,KNN,breastCancer,python,
2024-08-25T17:10:56,codecarbon,a831d34b-0196-427a-9805-bef794abbcb9,0.009671926498413,2.7357127660248023e-08,2.828508639383955e-06,42.5,0.0,3.0,1.1314666933483549e-07,0.0,7.797678311665854e-09,1.2094434764650138e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,SVC,breastCancer,python,
2024-08-25T17:11:00,codecarbon,1ff57617-1ed9-42b2-a7d6-1be962d978c0,0.0075829029083251,2.1337236358986963e-08,2.813861210798442e-06,42.5,0.0,3.0,8.82931881480747e-08,0.0,6.0375531514485685e-09,9.433074129952325e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,SVC,breastCancer,python,
2024-08-25T17:11:03,codecarbon,c6e40ac4-90e3-4709-8735-eb74365976d6,0.0074119567871093,2.08949933913019e-08,2.8190927161963173e-06,42.5,0.0,3.0,8.646084202660458e-08,0.0,5.9147675832112634e-09,9.237560960981584e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,SVC,breastCancer,python,
2024-08-25T17:11:07,codecarbon,5e65e6cd-5e73-4d5b-8e61-80ca57aac5ff,0.0075490474700927,2.127827362603612e-08,2.818669999140252e-06,42.5,0.0,3.0,8.805675639046565e-08,0.0,6.013313929239909e-09,9.407007031970554e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,SVC,breastCancer,python,
2024-08-25T17:11:10,codecarbon,8f02def1-5741-48f2-99cc-cf3b7059216a,0.007598876953125,2.1427223436435065e-08,2.8197881829923865e-06,42.5,0.0,3.0,8.867035309473675e-08,0.0,6.0582160949707044e-09,9.472856918970745e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,SVC,breastCancer,python,
2024-08-25T17:11:14,codecarbon,77a95c0c-4b0d-4b11-bc53-45c12d83a4fa,0.0074000358581542,2.086903241157532e-08,2.820125849603712e-06,42.5,0.0,3.0,8.634825547536214e-08,0.0,5.912582079569499e-09,9.226083755493165e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,SVC,breastCancer,python,
2024-08-25T17:11:17,codecarbon,cd834e89-7e9f-44c1-962f-b2cf29b0e314,0.0074927806854248,2.1132237497435682e-08,2.820346462100883e-06,42.5,0.0,3.0,8.744034502241347e-08,0.0,5.984107653299967e-09,9.342445267571344e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,SVC,breastCancer,python,
2024-08-25T17:11:21,codecarbon,5d35c174-7e8f-4e1d-a237-45f4035d6cf1,0.0074338912963867,2.0961468779378472e-08,2.819716880924382e-06,42.5,0.0,3.0,8.67338644133674e-08,0.0,5.9356292088826495e-09,9.266949362225005e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,SVC,breastCancer,python,
2024-08-25T17:11:25,codecarbon,becdba9b-62ff-4bfb-8333-0a3d32864f90,0.0073599815368652,2.0753953215810992e-08,2.8198376737573337e-06,42.5,0.0,3.0,8.589790927039252e-08,0.0,5.854169527689615e-09,9.175207879808216e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,SVC,breastCancer,python,
2024-08-25T17:11:28,codecarbon,5828825e-4b16-4538-a366-49aaeb5047a9,0.0044291019439697,1.2491335869630182e-08,2.8202863758052075e-06,42.5,0.0,3.0,5.17110029856364e-08,0.0,3.512501716613769e-09,5.5223504702250174e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,SVC,breastCancer,python,
2024-08-25T17:11:32,codecarbon,a31aacca-ab7b-4bf1-b71f-212f423029f8,0.0391929149627685,1.1180887631760705e-07,2.8527828671029003e-06,42.5,0.0,3.0,4.618300331963433e-07,0.0,3.247082233428956e-08,4.943008555306329e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,GMM,breastCancer,python,
2024-08-25T17:11:36,codecarbon,472c641c-2d87-495e-89a8-9cd6ba56738c,0.0352149009704589,1.003250301943885e-07,2.8489368826721678e-06,42.5,0.0,3.0,4.144930177264744e-07,0.0,2.9038389523824057e-08,4.435314072502984e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,GMM,breastCancer,python,
