timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2024-09-05T13:54:11,codecarbon,1f10e648-a53d-4268-8524-32c8edbc48c1,0.0093941688537597,2.6682883715629583e-08,2.8403666285975335e-06,42.5,0.0,3.0,1.1027852694193525e-07,0,7.685025533040364e-09,1.179635524749756e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N
2024-09-05T13:54:20,codecarbon,91cdd8db-9c77-45f6-bfce-faeb8cba0042,0.0203430652618408,5.7802480890088616e-08,2.8413850197154667e-06,42.5,0.0,3.0,2.389114764001634e-07,0,1.6630093256632485e-08,2.555415696567959e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N
2024-09-05T13:54:26,codecarbon,dda0d667-f912-4bf8-81f6-fe36ffa5f873,0.0197181701660156,5.6037291562557234e-08,2.8419113483023797e-06,42.5,0.0,3.0,2.3160179456075037e-07,0,1.61359707514445e-08,2.477377653121948e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N
2024-09-05T13:54:32,codecarbon,868f9a21-c523-49f8-99e4-b1325787cd1d,0.0147702693939208,4.1877666883203735e-08,2.835267642473712e-06,42.5,0.0,3.0,1.731412278281318e-07,0,1.1997620264689126e-08,1.8513884809282097e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N
2024-09-05T13:54:38,codecarbon,ca08a5ed-9076-4299-bf43-7346519f8f8d,0.0185239315032959,5.256102200084264e-08,2.8374657934516027e-06,42.5,0.0,3.0,2.172695265875923e-07,0,1.509984334309896e-08,2.323693699306913e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N
2024-09-05T13:54:46,codecarbon,5b66ed76-60ca-4aed-84db-cc5379c1bc31,0.0217208862304687,6.173757668813072e-08,2.842313892401359e-06,42.5,0.0,3.0,2.551774183909099e-07,0,1.77609920501709e-08,2.7293841044108077e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N
2024-09-05T13:54:53,codecarbon,57b3af26-bd02-4542-b6f5-7bc22a4e884d,0.0203521251678466,5.7834598801533394e-08,2.841698266130135e-06,42.5,0.0,3.0,2.390409509340922e-07,0,1.6642610232035322e-08,2.5568356116612754e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N
2024-09-05T13:54:59,codecarbon,f9e5748f-04bb-468d-8b5f-c4945474e9ae,0.0174062252044677,4.945078277879291e-08,2.8409825908778914e-06,42.5,0.0,3.0,2.044008837805854e-07,0,1.4218290646870932e-08,2.1861917442745634e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N
2024-09-05T13:55:04,codecarbon,c3b783f9-ff8c-44f6-a98f-959e74af5efc,0.0177919864654541,5.0547503094010884e-08,2.841026390850549e-06,42.5,0.0,3.0,2.0893530713187325e-07,0,1.453240712483724e-08,2.234677142567105e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N
2024-09-05T13:55:13,codecarbon,e8ae87d7-2d81-4d57-a835-33fde359d8e9,0.021082162857055664,5.990090103904406e-08,2.8413071962868723e-06,42.5,0.0,3.0,2.475862701733907e-07,0,1.7232298851013186e-08,2.648185690244039e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N
