timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,algorithm,dataset,language
2024-08-23T17:12:47,codecarbon,7c17c80d-0d7a-472a-806e-fc73c7af4f45,2.551513195037842,7.294137477214735e-06,2.8587496593787183e-06,42.5,0.0,3.0,3.012099216381709e-05,0,2.1259860197703047e-06,3.2246978183587396e-05,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,logisticRegression,breastCancer,matlab
2024-08-23T17:12:48,codecarbon,21db3c3f-e5b7-40ff-bbd7-c04afdbafd8b,0.2674078941345215,7.64179257400963e-07,2.8577288635186556e-06,42.5,0.0,3.0,3.155837621953752e-06,0,2.225565910339357e-07,3.3783942129876877e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,logisticRegression,breastCancer,matlab
2024-08-23T17:12:49,codecarbon,b9eb9921-f6cb-4278-b632-d4a492a0ea66,0.2370293140411377,6.771520537196267e-07,2.8568283060638793e-06,42.5,0.0,3.0,2.7965598636203346e-06,0,1.970918973286947e-07,2.9936517609490294e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,logisticRegression,breastCancer,matlab
2024-08-23T17:12:50,codecarbon,f36bea13-d685-41c0-9ff0-5c4e5053d807,0.2218530178070068,6.338392375116879e-07,2.857023284051398e-06,42.5,0.0,3.0,2.6177273856268993e-06,0,1.8444081147511802e-07,2.8021681971020173e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,logisticRegression,breastCancer,matlab
2024-08-23T17:12:51,codecarbon,fc443eea-654a-4819-86a7-09d5b0bbd8f2,0.2357790470123291,6.736307232075267e-07,2.857042352759624e-06,42.5,0.0,3.0,2.7820474571651883e-06,0,1.96036696434021e-07,2.9780841535992092e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,logisticRegression,breastCancer,matlab
2024-08-23T17:12:52,codecarbon,9ffb671a-f0e2-4970-a2b4-4f723dbe225e,0.2498021125793457,7.138361165028149e-07,2.8576064034529576e-06,42.5,0.0,3.0,2.9479549990759957e-06,0,2.078749736150106e-07,3.1558299726910063e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,logisticRegression,breastCancer,matlab
2024-08-23T17:12:53,codecarbon,fa6ae951-a3e4-4342-a99b-3cbbca7a2301,0.2219610214233398,6.342392657991251e-07,2.8574353358622316e-06,42.5,0.0,3.0,2.619250118732453e-06,0,1.846865812937419e-07,2.8039367000261946e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,logisticRegression,breastCancer,matlab
2024-08-23T17:12:54,codecarbon,d2c16319-344f-4f47-8687-75283e948b21,0.2123551368713379,6.067429330586064e-07,2.857208645846042e-06,42.5,0.0,3.0,2.5057403577698604e-06,0,1.7663657665252688e-07,2.6823769344223873e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,logisticRegression,breastCancer,matlab
2024-08-23T17:12:54,codecarbon,27bd3df3-349b-4019-bc2c-4bcdcff2b345,0.234447956085205,6.699438745967548e-07,2.857537705951585e-06,42.5,0.0,3.0,2.7666906515757247e-06,0,1.9509414831797285e-07,2.9617847998936975e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,logisticRegression,breastCancer,matlab
2024-08-23T17:12:55,codecarbon,1a497194-20eb-49f2-bfb0-f38f20df7148,0.2611098289489746,7.453907735579543e-07,2.8547020866978418e-06,42.5,0.0,3.0,3.0785582131809656e-06,0,2.167731523513794e-07,3.295331365532345e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,logisticRegression,breastCancer,matlab
2024-08-23T17:13:00,codecarbon,60d522ea-39c2-4a66-9d9e-3ac466b73652,3.7691009044647217,1.077469262293405e-05,2.858690413453987e-06,42.5,0.0,3.0,4.449387573533588e-05,0,3.140444159507751e-06,4.763431989484363e-05,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,XGBoost,breastCancer,matlab
2024-08-23T17:13:02,codecarbon,8f10bb25-471b-4408-9e98-ad9d0e6b1b70,0.7142078876495361,2.0413930969133645e-06,2.8582617641364973e-06,42.5,0.0,3.0,8.430146012041305e-06,0,5.947399139404297e-07,9.024885925981735e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,XGBoost,breastCancer,matlab
2024-08-23T17:13:05,codecarbon,8baf7005-2baa-4fd0-a6fb-5c5eedaf1409,2.0717499256134033,5.921068090524276e-06,2.858003283755962e-06,42.5,0.0,3.0,2.445230434338252e-05,0,1.7244100570678712e-06,2.617671440045039e-05,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,XGBoost,breastCancer,matlab
2024-08-23T17:13:07,codecarbon,e80c7b78-4979-48a5-896e-68cbd11a6619,0.99029803276062,2.8306850331872045e-06,2.858417304229314e-06,42.5,0.0,3.0,1.1689470377233296e-05,0,8.248315254847209e-07,1.2514301902718016e-05,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,XGBoost,breastCancer,matlab
2024-08-23T17:13:12,codecarbon,26413517-dc17-46ba-b7a3-921bbaf1e1d9,0.5497622489929199,1.5712512814590667e-06,2.85805597662873e-06,42.5,0.0,3.0,6.488723225063749e-06,0,4.5769174893697107e-07,6.94641497400072e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,XGBoost,breastCancer,matlab
2024-08-23T17:13:14,codecarbon,ade0c10f-9d32-49e9-a451-053ae1833bf0,0.4459397792816162,1.2745607786860733e-06,2.858145511798294e-06,42.5,0.0,3.0,5.263480378521813e-06,0,3.7128229935963955e-07,5.634762677881453e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,XGBoost,breastCancer,matlab
2024-08-23T17:13:15,codecarbon,46e2f2e8-9bd2-4030-9fd9-9a4af4f34810,0.5246868133544922,1.4997015779619748e-06,2.8582795294089793e-06,42.5,0.0,3.0,6.193132864104377e-06,0,4.3696482976277674e-07,6.630097693867154e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,XGBoost,breastCancer,matlab
