timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,algorithm,dataset,language,Algorithm,Dataset,Language
2024-08-23T17:37:29,codecarbon,47abe5b3-62f8-40a7-bef0-cf5e418ce6ce,0.0028457641601562,7.824905940161811e-09,2.7496677517128385e-06,42.5,0.0,3.0,3.248684936099582e-08,0,2.106626828511556e-09,3.459347618950737e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,decisionTree,iris,python
2024-08-23T17:37:29,codecarbon,98bb8eb1-31c4-42b9-8e82-713f5c83e796,0.0027918815612792,7.657582707007726e-09,2.742803567748363e-06,42.5,0.0,3.0,3.1825403372446695e-08,0,2.028346061706543e-09,3.3853749434153245e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,decisionTree,iris,python
2024-08-23T17:37:30,codecarbon,426e8715-2a69-4607-9ba1-0ffd3e9b43c3,0.0027639865875244,7.6201018234094e-09,2.756924312803704e-06,42.5,0.0,3.0,3.1639635562896735e-08,0,2.0484129587809247e-09,3.3688048521677665e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,decisionTree,iris,python
2024-08-23T17:37:31,codecarbon,9e7a7b9a-f096-4631-96b0-d428b1b280cf,0.0025258064270019,6.953775003883575e-09,2.753091024531706e-06,42.5,0.0,3.0,2.88756357298957e-08,0,1.866618792215983e-09,3.0742254522111684e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,decisionTree,iris,python
2024-08-23T17:37:31,codecarbon,d11a4371-00fc-41df-b262-38084fda7415,0.0031080245971679,8.629269371165171e-09,2.776448223424023e-06,42.5,0.0,3.0,3.5782820648617225e-08,0,2.36670176188151e-09,3.8149522410498736e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,decisionTree,iris,python
2024-08-23T17:37:32,codecarbon,6a55d02a-0770-4d66-83e0-eb5490364bdb,0.103694200515747,2.961695679261949e-07,2.8561825681005023e-06,42.5,0.0,3.0,1.2231740686628551e-06,0,8.617520332336426e-08,1.3093492719862195e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,randomForest,iris,python
2024-08-23T17:37:33,codecarbon,8f85cd8d-ef66-44c2-a44a-3112637fd49a,0.0946590900421142,2.703419958770275e-07,2.855953884162114e-06,42.5,0.0,3.0,1.116523643334707e-06,0,7.864336172739666e-08,1.1951670050621033e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,randomForest,iris,python
2024-08-23T17:37:34,codecarbon,7748865f-a114-4d23-b59d-4a3cb6bba65d,0.0992429256439209,2.834457292372651e-07,2.8560799411965693e-06,42.5,0.0,3.0,1.1706271105342442e-06,0,8.247077465057375e-08,1.253097885184818e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,randomForest,iris,python
2024-08-23T17:37:34,codecarbon,560bc754-b39d-425e-9201-069073ac5609,0.0960488319396972,2.743068426881897e-07,2.855910240120451e-06,42.5,0.0,3.0,1.1329078012042576e-06,0,7.97875722249349e-08,1.2126953734291923e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,randomForest,iris,python
2024-08-23T17:37:35,codecarbon,567fc55e-346c-43ee-b056-28174e2b7e31,0.0955510139465332,2.7290106237716154e-07,2.8560770954232557e-06,42.5,0.0,3.0,1.1270898911688063e-06,0,7.93906052907308e-08,1.2064804964595374e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,randomForest,iris,python
2024-08-23T17:37:35,codecarbon,701856d2-7ab3-44d5-a5d8-a1a02f93cd7a,0.099992036819458,2.8560049804475576e-07,2.8562324273924497e-06,42.5,0.0,3.0,1.1795524093839858e-06,0,8.307158946990968e-08,1.2626239988538954e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,randomForest,iris,python
2024-08-23T17:37:36,codecarbon,1286369d-5187-45fc-b19f-6d57ce3df583,0.0969748497009277,2.767774276379744e-07,2.8541155618344472e-06,42.5,0.0,3.0,1.1431053280830384e-06,0,8.051236470540366e-08,1.223617692788442e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,randomForest,iris,python
2024-08-23T17:37:37,codecarbon,bdf9c5d9-65e4-49c6-b646-0259bf7e5ecc,0.0967869758605957,2.7644971708257994e-07,2.8562698092846316e-06,42.5,0.0,3.0,1.141737401485443e-06,0,8.043150107065838e-08,1.2221689025561017e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,randomForest,iris,python
2024-08-23T17:37:38,codecarbon,f8c97bc3-20ec-436f-a124-3336689908c9,0.094959020614624,2.70984983281427e-07,2.8537044877618957e-06,42.5,0.0,3.0,1.1192144619094e-06,0,7.879515488942464e-08,1.1980096167988249e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,randomForest,iris,python
2024-08-23T17:37:38,codecarbon,2a36d47c-2e37-4d41-82e1-469be887a4a9,0.0977609157562255,2.792112807226181e-07,2.85606245157168e-06,42.5,0.0,3.0,1.1531452337900798e-06,0,8.123238881429037e-08,1.2343776226043702e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,randomForest,iris,python
2024-08-23T17:37:39,codecarbon,8d8d62ff-4b64-4a41-bb4e-1ef46482188a,0.0072948932647705,2.0543890989489023e-08,2.8162017241160174e-06,42.5,0.0,3.0,8.500003152423434e-08,0,5.8233737945556654e-09,9.082340531879001e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,KNN,iris,python
2024-08-23T17:37:40,codecarbon,0c0bcf0e-6668-4a47-a004-e87b066cee38,0.004195213317871,1.1688110946681765e-08,2.7860587915498472e-06,42.5,0.0,3.0,4.8437549008263487e-08,0,3.2349427541097e-09,5.1672491762373184e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,KNN,iris,python
2024-08-23T17:37:40,codecarbon,19c89524-c2e3-4bf7-ac1d-876dd4f26828,0.0041489601135253,1.1551812058024936e-08,2.784266838422148e-06,42.5,0.0,3.0,4.788306024339465e-08,0,3.186861673990885e-09,5.106992191738552e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,KNN,iris,python
2024-08-23T17:37:44,codecarbon,6e2bfd96-45dc-4b25-9b57-b1713486cf14,0.0040948390960693,1.140182860215505e-08,2.7844387373119845e-06,42.5,0.0,3.0,4.7269463539123544e-08,0,3.137389818827311e-09,5.0406853357950855e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,KNN,iris,python
2024-08-23T17:37:46,codecarbon,8ce0d584-9f45-4320-a248-5de406c3894f,0.0041408538818359,1.1557317343685364e-08,2.7910468887545428e-06,42.5,0.0,3.0,4.7908392217424186e-08,0,3.185868263244628e-09,5.1094260480668815e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,KNN,iris,python
2024-08-23T17:37:47,codecarbon,97842af1-0e73-458d-a1de-2779628f2cd4,0.0041029453277587,1.144121199263467e-08,2.7885363022578633e-06,42.5,0.0,3.0,4.741019672817655e-08,0,3.17076841990153e-09,5.058096514807808e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,KNN,iris,python
2024-08-23T17:37:47,codecarbon,cac83954-800e-458a-8180-12b637ab6ecc,0.0042400360107421,1.179469627314144e-08,2.7817443633165897e-06,42.5,0.0,3.0,4.8887895213233104e-08,0,3.255804379781087e-09,5.214369959301419e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,KNN,iris,python
2024-08-23T17:37:48,codecarbon,3c673bc9-633f-464b-bd3b-6466bacf5653,0.004023790359497,1.1220596096250746e-08,2.7885637902997506e-06,42.5,0.0,3.0,4.649824566311306e-08,0,3.107388814290364e-09,4.960563447740344e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,KNN,iris,python
2024-08-23T17:37:49,codecarbon,60615d93-5e1e-4fd9-9824-8cd992253305,0.0035531520843505,9.896031856536868e-09,2.7851416493323495e-06,42.5,0.0,3.0,4.1004021962483734e-08,0,2.745787302652995e-09,4.374980926513673e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,KNN,iris,python
2024-08-23T17:37:49,codecarbon,bfd28332-d6e0-4bfc-a761-a58d5eed4602,0.0056190490722656,1.5546042863263027e-08,2.766667929631516e-06,42.5,0.0,3.0,6.436573134528267e-08,0,4.36246395111084e-09,6.872819529639354e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,KNN,iris,python
2024-08-23T17:37:50,codecarbon,ee96f570-e715-4799-b3bd-445d8da6352b,0.0033669471740722,9.315692355897693e-09,2.766806805771924e-06,42.5,0.0,3.0,3.865096304151747e-08,0,2.533197402954101e-09,4.118416044447157e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,SVC,iris,python
2024-08-23T17:37:51,codecarbon,49c9b620-c1b7-481d-bb09-3ab698c62eb3,0.0034677982330322,9.511306016180252e-09,2.742750695695352e-06,42.5,0.0,3.0,3.94390689002143e-08,0,2.6098887125651043e-09,4.2048957612779406e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,SVC,iris,python
2024-08-23T17:37:51,codecarbon,daf3e1b3-678a-40d3-b209-f8a0cb64ba40,0.0060911178588867,1.6972159025404188e-08,2.7863783657777083e-06,42.5,0.0,3.0,7.04454051123725e-08,0,4.587570826212565e-09,7.503297593858508e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,SVC,iris,python
2024-08-23T17:37:52,codecarbon,eac737b9-ed4b-453f-a560-0cf77d169944,0.0056860446929931,1.5733904182513557e-08,2.7671087780759505e-06,42.5,0.0,3.0,6.521294514338177e-08,0,4.3457746505737314e-09,6.95587197939555e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,SVC,iris,python
2024-08-23T17:37:53,codecarbon,0572d11b-e794-4dcd-8625-5aca738eb9b8,0.0037438869476318,1.0392646074030136e-08,2.7758974080678146e-06,42.5,0.0,3.0,4.3103761143154577e-08,0,2.8415520985921227e-09,4.594531324174669e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,SVC,iris,python
2024-08-23T17:37:53,codecarbon,0600711a-92fc-4321-ade5-fe099eedded2,0.0030601024627685,8.426712309784361e-09,2.753735344587283e-06,42.5,0.0,3.0,3.493560685051812e-08,0,2.318421999613444e-09,3.7254028850131565e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,SVC,iris,python
2024-08-23T17:37:54,codecarbon,793e5686-834d-42fd-82b7-94ca00b2e579,0.0032858848571777,9.135276280111737e-09,2.7801571501072253e-06,42.5,0.0,3.0,3.788255982928806e-08,0,2.50399112701416e-09,4.038655095630222e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,SVC,iris,python
2024-08-23T17:37:55,codecarbon,962c8146-74ff-4830-b75d-8dad5762bfc1,0.0038158893585205,1.0460357342561088e-08,2.741263270436322e-06,42.5,0.0,3.0,4.365543524424235e-08,0,2.5892257690429687e-09,4.624466101328533e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,SVC,iris,python
2024-08-23T17:37:55,codecarbon,143548f1-db9a-4488-a576-254e9822c932,0.0029959678649902,8.305064222150381e-09,2.7720805417175095e-06,42.5,0.0,3.0,3.444867001639472e-08,0,2.26755936940511e-09,3.671622938579983e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,SVC,iris,python
2024-08-23T17:37:56,codecarbon,6ca26946-9974-4bca-b1b9-567db0033978,0.0031149387359619,8.660578342676162e-09,2.780336654037505e-06,42.5,0.0,3.0,3.5912295182545985e-08,0,2.375642458597819e-09,3.82879376411438e-08,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,SVC,iris,python
2024-08-23T17:37:57,codecarbon,3a3537a3-5b88-4b87-a0a6-9099cad9114b,0.0261359214782714,7.436584062192176e-08,2.845349863931409e-06,42.5,0.0,3.0,3.072740303145515e-07,0,2.1493236223856612e-08,3.287672665384081e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,GMM,iris,python
2024-08-23T17:37:57,codecarbon,ee5cb56b-adac-4326-ae6f-c5e100088190,0.029412031173706,8.347221976995469e-08,2.838029759895593e-06,42.5,0.0,3.0,3.448526064554851e-07,0,2.4173458417256673e-08,3.690260648727417e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,GMM,iris,python
2024-08-23T17:37:58,codecarbon,fdcbaae8-2f68-407e-9895-860edaf26c08,0.0354371070861816,1.0107893225193025e-07,2.852347173997874e-06,42.5,0.0,3.0,4.1753848393758137e-07,0,2.9325882593790692e-08,4.468643665313721e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,GMM,iris,python
2024-08-23T17:37:59,codecarbon,3a3d6bcf-3df3-4cc3-88d0-a08e6a227a5d,0.0238580703735351,6.785532725082504e-08,2.844124700298242e-06,42.5,0.0,3.0,2.803939912054274e-07,0,1.9590655962626143e-08,2.999846471680536e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,GMM,iris,python
2024-08-23T17:38:00,codecarbon,665a9c1b-0404-4fc6-a548-1e7ec7976a85,0.0323872566223144,9.235676212151846e-08,2.8516389393069404e-06,42.5,0.0,3.0,3.815333048502605e-07,0,2.6770830154418948e-08,4.083041350046794e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,GMM,iris,python
2024-08-23T17:38:00,codecarbon,3a35cef6-7ea7-459c-8ddc-8ed07701d35f,0.014233112335205,4.0163261007070555e-08,2.821818591828873e-06,42.5,0.0,3.0,1.6606797774632774e-07,0,1.1491576830546062e-08,1.775595545768738e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,GMM,iris,python
2024-08-23T17:38:01,codecarbon,cd52ad9c-5137-4c47-8a73-00d875ad07ff,0.033729076385498,9.601545512848432e-08,2.846667190974922e-06,42.5,0.0,3.0,3.96679010656145e-07,0,2.780000368754069e-08,4.244790143436857e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,GMM,iris,python
2024-08-23T17:38:02,codecarbon,cf2f4878-f85f-4c21-9c4e-a8a89a0eed65,0.0372021198272705,1.0587674001879162e-07,2.8459867478083903e-06,42.5,0.0,3.0,4.373593462838067e-07,0,3.0715862909952795e-08,4.680752091937595e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,GMM,iris,python
2024-08-23T17:38:02,codecarbon,ad2cd37e-4bb7-4608-8389-87e092d1fe6c,0.0176270008087158,5.01188623015086e-08,2.843300618487911e-06,42.5,0.0,3.0,2.0711421966552738e-07,0,1.4458497365315757e-08,2.2157271703084314e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,GMM,iris,python
2024-08-23T17:38:03,codecarbon,8cb88993-10ad-4efa-b3f8-8d45c8366439,0.0370881557464599,1.0569842119468585e-07,2.849923892610235e-06,42.5,0.0,3.0,4.366866416401334e-07,0,3.060022989908854e-08,4.672868715392219e-07,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,GMM,iris,python
2024-08-23T17:38:04,codecarbon,b4d47c7d-1e02-47fa-a8cb-eb9209faef1f,0.2187519073486328,6.250809272407162e-07,2.85748789492611e-06,42.5,0.0,3.0,2.581449184152815e-06,0,1.819990078608195e-07,2.763448192013635e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,logisticRegression,wine,python
2024-08-23T17:38:05,codecarbon,607c5842-fb5e-4668-88c9-7b2b838a45af,0.2298550605773925,6.565230892137688e-07,2.8562481398695e-06,42.5,0.0,3.0,2.711238960425059e-06,0,1.912132898966472e-07,2.9024522503217065e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,logisticRegression,wine,python
2024-08-23T17:38:06,codecarbon,4765a092-119c-4958-86d5-3f8524cf643d,0.2123119831085205,6.065790852710936e-07,2.8570176604730247e-06,42.5,0.0,3.0,2.505067653126187e-06,0,1.7658491929372153e-07,2.6816525724199085e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,logisticRegression,wine,python
2024-08-23T17:38:10,codecarbon,b5bb7cec-58e8-4469-b102-7bb4b2f416bb,0.1189048290252685,3.393632078074085e-07,2.8540742254907924e-06,42.5,0.0,3.0,1.401637825700972e-06,0,9.866813818613688e-08,1.5003059638871088e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,logisticRegression,wine,python
2024-08-23T17:38:11,codecarbon,321bb5d5-a3ba-4f33-9711-017afa961cc8,0.1750788688659668,5.001763395505483e-07,2.8568629828963695e-06,42.5,0.0,3.0,2.065676119592455e-06,0,1.455758015314738e-07,2.211251921123929e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,logisticRegression,wine,python
2024-08-23T17:38:12,codecarbon,e4fce92c-291e-4934-91fa-b9edc8921028,0.2839629650115967,8.115401663313973e-07,2.857908482179199e-06,42.5,0.0,3.0,3.351397646798028e-06,0,2.363765239715577e-07,3.587774170769586e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,logisticRegression,wine,python
2024-08-23T17:38:13,codecarbon,c2af98b4-b483-409e-a022-6c6753c3b7ae,0.2743170261383056,7.838831466612552e-07,2.857581090376926e-06,42.5,0.0,3.0,3.2371532585885792e-06,0,2.283507585525513e-07,3.4655040171411307e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,logisticRegression,wine,python
2024-08-23T17:38:14,codecarbon,017fe511-e117-4ee1-afa3-ad87224bbaab,0.2410402297973632,6.888744022999871e-07,2.8579229404116783e-06,42.5,0.0,3.0,2.844808830155267e-06,0,2.0066678524017338e-07,3.0454756153954404e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,logisticRegression,wine,python
2024-08-23T17:38:15,codecarbon,17c7a5f4-7c80-4c45-81cd-f6a0a2227fc4,0.2119340896606445,6.053196781469716e-07,2.856169477577809e-06,42.5,0.0,3.0,2.499874598450131e-06,0,1.762102047602336e-07,2.676084803210365e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,logisticRegression,wine,python
2024-08-23T17:38:16,codecarbon,afcc6357-275d-4b94-8991-5c28f76ffdf0,0.275209903717041,7.863526305539079e-07,2.8572831861545284e-06,42.5,0.0,3.0,3.247409893406762e-06,0,2.290115753809611e-07,3.476421468787723e-06,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,logisticRegression,wine,python
2024-08-23T17:38:18,codecarbon,9dbbdefb-1ec5-46d2-9952-09d8005ef4c7,1.600511074066162,4.575157199289402e-06,2.8585601645767015e-06,42.5,0.0,3.0,1.889333774646123e-05,0,1.3331790765126547e-06,2.022651682297389e-05,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,XGBoost,wine,python
2024-08-23T17:38:20,codecarbon,102cc139-2f2a-4199-81f7-12f1bfd3b74f,1.3352279663085938,3.816643157969846e-06,2.858420624997421e-06,42.5,0.0,3.0,1.5760935015148587e-05,0,1.1122332016626997e-06,1.6873168216811285e-05,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,XGBoost,wine,python
2024-08-23T17:38:23,codecarbon,306790a5-be13-4e8e-b5ba-c964b8e61a34,2.265517234802246,6.4761423597013955e-06,2.858571217299386e-06,42.5,0.0,3.0,2.6743800938129423e-05,0,1.886866092681885e-06,2.863066703081131e-05,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,XGBoost,wine,python
2024-08-23T17:38:25,codecarbon,c7dd984c-165a-4bee-8014-5925dce4111e,1.2579107284545898,3.5957310247861017e-06,2.8584946001721825e-06,42.5,0.0,3.0,1.484868559572432e-05,0,1.047842303911845e-06,1.5896527899636163e-05,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,XGBoost,wine,python
2024-08-23T17:38:27,codecarbon,eb3e32c7-ec32-41a8-a9a6-68945d0b3688,1.3219890594482422,3.778829425549507e-06,2.8584422832717504e-06,42.5,0.0,3.0,1.560498575369517e-05,0,1.101010044415792e-06,1.6705995798110962e-05,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,XGBoost,wine,python
2024-08-23T17:38:29,codecarbon,62788b9b-e69e-476c-99f9-a1b2392e5f38,1.236217021942139,3.5336825080658333e-06,2.8584645295648e-06,42.5,0.0,3.0,1.4592599040932126e-05,0,1.0296157995859783e-06,1.5622214840518104e-05,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,XGBoost,wine,python
2024-08-23T17:38:31,codecarbon,13110a6d-ed4d-4f83-8b08-5aecb019deef,1.2228820323944092,3.495638797018396e-06,2.8585249471479417e-06,42.5,0.0,3.0,1.4435360663466984e-05,0,1.018665035565694e-06,1.545402569903268e-05,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,XGBoost,wine,python
2024-08-23T17:38:36,codecarbon,84397092-060e-457f-a91f-04ce9121a86f,0.894010066986084,2.5555715425617167e-06,2.8585489547977273e-06,42.5,0.0,3.0,1.0553269419405196e-05,0,7.447709639867147e-07,1.129804038339191e-05,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,XGBoost,wine,python
2024-08-23T17:38:39,codecarbon,fd677c47-3bb1-4338-8551-a95975aefbf0,1.3947131633758545,3.986847033718295e-06,2.8585426297033514e-06,42.5,0.0,3.0,1.6463945143752628e-05,0,1.1616849899291993e-06,1.7625630133681828e-05,Italy,ITA,tuscany,,,macOS-14.5-arm64-arm-64bit,3.10.14,2.2.2,8,Apple M2,,,11.2356,43.7891,8.0,machine,N,,,,XGBoost,wine,python
