timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,algorithm,dataset,language,phase
2024-09-06T14:25:24,codecarbon,90dc8334-2b5d-4c18-a116-693a19f09892,0.0014853329994366,5.532547207408782e-09,3.724785761514178e-06,42.5,0.0,3.0,1.5885354875738106e-08,0,8.435416687765004e-10,1.6728896544514608e-08,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,iris,cpp,train
2024-09-06T14:25:27,codecarbon,2b451ec7-6af3-4a36-ac2b-f6564c6bb63a,0.0004180840005574,1.5292378365434443e-09,3.6577286729569257e-06,42.5,0.0,3.0,4.39166669315859e-09,0,2.3232666838642518e-10,4.623993361545015e-09,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,iris,cpp,train
2024-09-06T14:25:29,codecarbon,3c20a60c-5f43-4fd9-8054-dab9c2ebdb75,0.0004287079973437,1.5609659908601567e-09,3.641093706046689e-06,42.5,0.0,3.0,4.483159715265275e-09,0,2.3677083239211547e-10,4.71993054765739e-09,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,iris,cpp,train
2024-09-06T14:25:32,codecarbon,1555e0ad-7399-4928-a38a-ed7c0eaec018,0.0004553750004561,1.679980976697994e-09,3.689225308844979e-06,42.5,0.0,3.0,4.817646532097166e-09,0,2.6215250121216126e-10,5.079799033309327e-09,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,iris,cpp,train
2024-09-06T14:25:34,codecarbon,2b81f3b4-29bf-49f1-8179-768acf44ee8e,0.0004672079994634,1.7059216715029481e-09,3.651310922463114e-06,42.5,0.0,3.0,4.897334037600053e-09,0,2.6090250078899167e-10,5.158236538389044e-09,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,iris,cpp,train
2024-09-06T14:25:36,codecarbon,0d02a2d3-5692-4b27-b2c6-83f27dce7692,0.0004526660013652,1.658673870133605e-09,3.664233375448729e-06,42.5,0.0,3.0,4.765997219793564e-09,0,2.4937500105200647e-10,5.01537222084557e-09,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,iris,cpp,train
2024-09-06T14:25:39,codecarbon,138540de-7ba9-4f8a-b5fa-8096040be046,0.0004610000032698,1.7047078461758335e-09,3.6978477962783928e-06,42.5,0.0,3.0,4.891927096650761e-09,0,2.62639168795431e-10,5.154566265446192e-09,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,iris,cpp,train
2024-09-06T14:25:45,codecarbon,43050b35-4e47-40b6-8c3b-fbb08f50dcc4,0.0014242919969547,5.300849381412241e-09,3.7217434295397567e-06,42.5,0.0,3.0,1.5233097903748992e-08,0,7.952083312072014e-10,1.602830623495619e-08,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,iris,cpp,train
2024-09-06T14:25:48,codecarbon,ac069e47-c635-4297-aa7c-51da2a5fac20,0.0016782499988039,6.258902181850554e-09,3.7294218300677097e-06,42.5,0.0,3.0,1.799856111625155e-08,0,9.26632498400674e-10,1.8925193614652225e-08,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,iris,cpp,train
2024-09-06T14:25:50,codecarbon,4e05c876-f419-44c3-b0e2-87de3b9a958a,0.0005145420000189,1.7378632418654312e-09,3.377495407180148e-06,42.5,0.0,3.0,4.986867368946454e-09,0,2.6795166680434103e-10,5.254819035750795e-09,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,iris,cpp,train
