timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,algorithm,dataset,language,phase
2024-09-06T14:19:56,codecarbon,16fdb383-ea53-4fa5-8908-799bf3340dec,0.0243482919977395,1.0152809001780164e-07,4.169823904987964e-06,42.5,0.0,3.0,2.868405749672497e-07,0,2.0152361666987422e-08,3.0699293663423713e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,SVC,wine,cpp,train
2024-09-06T14:20:00,codecarbon,98a6d43b-d651-461c-bba9-10c10d9414e7,0.0464044170003035,1.936656367903914e-07,4.173431093620348e-06,42.5,0.0,3.0,5.471073284727229e-07,0,3.8484132501253046e-08,5.855914609739759e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,SVC,wine,cpp,train
2024-09-06T14:20:03,codecarbon,02efe5fa-b1c9-4919-94c6-f7e64e5a67ec,0.0511018750003131,2.1328628762261467e-07,4.173746807163291e-06,42.5,0.0,3.0,6.025358756965539e-07,0,4.2383020833464495e-08,6.449188965300184e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,SVC,wine,cpp,train
2024-09-06T14:20:05,codecarbon,ba82fe83-8a6c-4fdc-9b7a-719ea7405967,0.0243033330007165,1.0134614569853381e-07,4.17005131335467e-06,42.5,0.0,3.0,2.863294888710597e-07,0,2.0113298332944397e-08,3.064427872040041e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,SVC,wine,cpp,train
2024-09-06T14:20:12,codecarbon,c6c6a150-b73b-4992-b6fc-18f1bb5df40d,0.049257957998634,2.055886374824828e-07,4.173714174026129e-06,42.5,0.0,3.0,5.807703743155597e-07,0,4.0872951667552124e-08,6.216433259831118e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,SVC,wine,cpp,train
2024-09-06T14:20:14,codecarbon,b9fe3034-2f81-4be4-b4bb-8ff3c12f6572,0.0252738329982094,1.0539134359437997e-07,4.169978633705727e-06,42.5,0.0,3.0,2.977602180635586e-07,0,2.091413166757169e-08,3.186743497311303e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,SVC,wine,cpp,train
2024-09-06T14:20:17,codecarbon,42115f52-e276-47c6-aebd-76e8471d91c1,0.0240190410004288,1.0016136170342909e-07,4.170081632386605e-06,42.5,0.0,3.0,2.829899805722865e-07,0,1.9870346665508506e-08,3.02860327237795e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,SVC,wine,cpp,train
2024-09-06T14:20:19,codecarbon,1b84f9fc-d5e1-48c1-9669-442d19f33654,0.044642417000432,1.8632263986030466e-07,4.173668281860758e-06,42.5,0.0,3.0,5.263920138986578e-07,0,3.6996250000811414e-08,5.633882638994692e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,SVC,wine,cpp,train
2024-09-06T14:20:22,codecarbon,e042d9fc-c93d-4eb3-b06f-b2bb7a6c63e1,0.0240958750000572,1.0048464759021945e-07,4.1702012311227785e-06,42.5,0.0,3.0,2.838950770789477e-07,0,1.9942777498727084e-08,3.038378545776747e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,SVC,wine,cpp,train
2024-09-06T14:20:25,codecarbon,012aec95-c363-4841-8645-538112e212e5,0.0508890830024029,2.123963838232179e-07,4.173712145946683e-06,42.5,0.0,3.0,6.000158854299621e-07,0,4.22121874998993e-08,6.422280729298614e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,SVC,wine,cpp,train
2024-09-06T14:20:28,codecarbon,24079cca-72b7-4745-b990-9da6d3414636,0.041286375002528,1.722983158477538e-07,4.173248822092119e-06,42.5,0.0,3.0,4.867381326726496e-07,0,3.424444416850747e-08,5.20982576841157e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,SVC,wine,cpp,train
2024-09-06T14:20:31,codecarbon,508783bf-13a8-4c33-bdf7-e7bfba3666ae,0.024315167000168,1.013948028177565e-07,4.170022883949591e-06,42.5,0.0,3.0,2.8647213540959153e-07,0,2.011777750036951e-08,3.065899129099611e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,SVC,wine,cpp,train
2024-09-06T14:20:38,codecarbon,722d5771-f88a-4be5-8dce-5b82819f1794,0.0500933340008487,2.0907699137616226e-07,4.1737487740907795e-06,42.5,0.0,3.0,5.906260416900801e-07,0,4.15651041688155e-08,6.321911458588956e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,SVC,wine,cpp,train
2024-09-06T14:20:40,codecarbon,9743dd13-1f2f-44a4-a40b-8cf28e31e328,0.0241288329998496,1.0061114730881732e-07,4.169747758188059e-06,42.5,0.0,3.0,2.842640006646333e-07,0,1.9956354165818383e-08,3.042203548304517e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,SVC,wine,cpp,train
2024-09-06T14:20:42,codecarbon,cbd436d3-5b3e-4219-94d1-4fc9c9605fd9,0.0241766250001091,1.0079630094321199e-07,4.1691634354570465e-06,42.5,0.0,3.0,2.847765625094528e-07,0,2.0003645834852555e-08,3.0478020834430536e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,SVC,wine,cpp,train
2024-09-06T14:20:45,codecarbon,0037ef8f-5a0d-49bd-a1eb-efa6e3400eb8,0.0523251670019817,2.183947618903619e-07,4.173799615051214e-06,42.5,0.0,3.0,6.169484993228657e-07,0,4.3417014167062e-08,6.603655134899277e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,SVC,wine,cpp,train
2024-09-06T14:20:48,codecarbon,bbf5e43f-9581-4123-9306-ad338d4242c9,0.0428195840031548,1.7871096160352718e-07,4.1735800513699525e-06,42.5,0.0,3.0,5.048444194446549e-07,0,3.5528229166933064e-08,5.40372648611588e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,SVC,wine,cpp,train
