timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,algorithm,dataset,language,phase
2024-09-06T14:15:09,codecarbon,45124634-9e07-4cfc-ab2c-6fd6a24a92ff,0.1019074590003583,4.255627550317877e-07,4.175972585385444e-06,42.5,0.0,3.0,1.2020564236359457e-06,0,8.472795166805251e-08,1.286784375303998e-06,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,wine,cpp,train
2024-09-06T14:15:12,codecarbon,88606cf3-7420-4b3b-8635-d4e03551a385,0.0708146659999329,2.957533266138201e-07,4.176441736152511e-06,42.5,0.0,3.0,8.354191472158669e-07,0,5.88573258331356e-08,8.942764730490025e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,wine,cpp,train
2024-09-06T14:15:15,codecarbon,674b4141-790f-4e01-9754-5e850259cb8a,0.0989077500016719,4.1293720242017313e-07,4.174973168565585e-06,42.5,0.0,3.0,1.1664528395966857e-06,0,8.21553474997927e-08,1.2486081870964785e-06,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,wine,cpp,train
2024-09-06T14:15:18,codecarbon,8e3e219d-4970-42ff-b982-2ed940d6a71a,0.0704741670015209,2.94333158484377e-07,4.176468782923317e-06,42.5,0.0,3.0,8.313924847268734e-07,0,5.8589791666842464e-08,8.899822763937159e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,wine,cpp,train
2024-09-06T14:15:20,codecarbon,af6bbd70-9ad1-43c0-8eec-8067b7aed837,0.0706763330017565,2.951732250169256e-07,4.176408317754536e-06,42.5,0.0,3.0,8.33779662512926e-07,0,5.8742743334126624e-08,8.925224058470526e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,wine,cpp,train
2024-09-06T14:15:26,codecarbon,b2d80d12-17bc-4402-898e-673b1eaf7796,0.102318125002057,4.273706021404493e-07,4.176880705465011e-06,42.5,0.0,3.0,1.2072252854144005e-06,0,8.502552083276289e-08,1.2922508062471631e-06,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,wine,cpp,train
2024-09-06T14:15:29,codecarbon,3e3e4b59-686a-482e-98ed-9b03dca79f36,0.0704770000011194,2.943551080572103e-07,4.1766123423604126e-06,42.5,0.0,3.0,8.314505208469806e-07,0,5.8598124999965275e-08,8.900486458469459e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,wine,cpp,train
2024-09-06T14:15:32,codecarbon,bbfaec28-d0b3-4225-afb7-4fac35688168,0.0706863339983101,2.952175906886121e-07,4.17644506356306e-06,42.5,0.0,3.0,8.339169020675602e-07,0,5.873965333194065e-08,8.926565553995009e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,wine,cpp,train
2024-09-06T14:15:34,codecarbon,2f65ef98-c28f-49d6-86c6-8dfe45ff3103,0.0704773329998715,2.9435024157333676e-07,4.176523557920007e-06,42.5,0.0,3.0,8.314396951113345e-07,0,5.8594235830848147e-08,8.900339309421827e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,wine,cpp,train
2024-09-06T14:15:37,codecarbon,7f67d823-cbfa-43af-b597-a214a2676313,0.0709656670005642,2.963692701992782e-07,4.176234547290616e-06,42.5,0.0,3.0,8.371634298706946e-07,0,5.8975486666289126e-08,8.961389165369838e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,wine,cpp,train
2024-09-06T14:15:39,codecarbon,8f971eb8-8117-4729-b2e0-689d3d03d564,0.0706657499977154,2.951295574644873e-07,4.1764158375737675e-06,42.5,0.0,3.0,8.336414430484891e-07,0,5.874892416613876e-08,8.923903672146278e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,wine,cpp,train
2024-09-06T14:15:42,codecarbon,f3670a68-4020-4475-a0fe-4ba737ec99a6,0.0706171669989998,2.949295493611788e-07,4.176456829050586e-06,42.5,0.0,3.0,8.330747645509796e-07,0,5.8710833333558794e-08,8.917855978845384e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,wine,cpp,train
2024-09-06T14:15:44,codecarbon,ecebeeb8-3107-4027-ac4f-f8c5f0a3cd6a,0.0708741660018859,2.959977486718625e-07,4.176384222482227e-06,42.5,0.0,3.0,8.361033854271227e-07,0,5.8912152499033266e-08,8.95015537926156e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,wine,cpp,train
2024-09-06T14:15:47,codecarbon,02f60999-2377-4164-8749-b7165f2e877f,0.0704768750001676,2.9434748063979946e-07,4.176511524370218e-06,42.5,0.0,3.0,8.314318326407981e-07,0,5.859375e-08,8.900255826407981e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,wine,cpp,train
2024-09-06T14:15:54,codecarbon,f6bb10e9-df1b-473a-8d66-12ad3ec123b4,0.0978498749973368,4.086020167823789e-07,4.175805199480322e-06,42.5,0.0,3.0,1.154264087467204e-06,0,8.123569416663183e-08,1.2354997816338356e-06,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,wine,cpp,train
2024-09-06T14:15:56,codecarbon,45135431-d8bf-4ffb-ba0e-c4a9e21b0ea8,0.0706000840000342,2.9486449755083245e-07,4.176545987547116e-06,42.5,0.0,3.0,8.328853916560144e-07,0,5.870350749925517e-08,8.915888991552695e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,wine,cpp,train
2024-09-06T14:15:58,codecarbon,d26ad75a-28bb-4092-8da8-5371ca29795a,0.0703699160003452,2.939030603273607e-07,4.176544140338589e-06,42.5,0.0,3.0,8.301765007116855e-07,0,5.8505277502263194e-08,8.886817782139487e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,wine,cpp,train
2024-09-06T14:16:01,codecarbon,a7e00bef-4135-470a-8fbc-6eb3d3e09ca5,0.1052316249988507,4.394715073833395e-07,4.176230362195195e-06,42.5,0.0,3.0,1.2414269597077995e-06,0,8.741364583329415e-08,1.3288406055410937e-06,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,wine,cpp,train
2024-09-06T14:16:04,codecarbon,04b7281e-d897-4a3e-b974-1184bf67d474,0.0739692079987435,3.088591994384886e-07,4.175510429200959e-06,42.5,0.0,3.0,8.724763020811427e-07,0,6.142871499832838e-08,9.339050170794712e-07,Italy,ITA,tuscany,,,macOS-14.6.1-arm64-arm-64bit,3.12.5,2.6.0,8,Unknown,,,11.2356,43.7891,8.0,machine,N,1.0,decisionTree,wine,cpp,train
